name,is_baseline,status,dat_file,t_max,x_tmax,dz_u,dz_l,Au_0,Au_1,Au_2,Au_3,Au_4,Au_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5
sample_1072,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1072.dat,0.13385045762630554,0.2885771543086172,-5.418617429753247e-10,-1.4100489872936883e-10,0.26808025925198925,0.2571847051387889,0.30619889850089005,0.25398013882157844,0.23862190904614916,0.25901189292484894,-0.10476366562631372,-0.10088052836472747,-0.044364534545515116,-0.06804230299523716,0.01812518237327393,0.1417690723676599
sample_1073,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1073.dat,0.14933630508723014,0.2885771543086172,-5.418617429753247e-10,-1.4100489872936883e-10,0.2741063622138828,0.2562629028826137,0.24871005519175485,0.2996490811432384,0.2487520004462252,0.18429703065140587,-0.1559070583160741,-0.12623490420775313,-0.16071097515028493,-0.04523987614498644,0.0024279933654139246,0.06400859931156025
sample_1074,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1074.dat,0.14359813603546998,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.2867435710754513,0.279203785115807,0.22172334857936088,0.33079428753302104,0.3187828366957302,0.26103901308080035,-0.1381765450027204,-0.09293311959723219,-0.08088184829346158,-0.14881296579218334,-0.05043519295849163,0.0594291392253066
sample_1075,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1075.dat,0.14171176734951604,0.34669338677354705,-5.418617429753247e-10,-1.4100489872936883e-10,0.23889551600700135,0.23654012414580777,0.24676503947158435,0.23489643909073138,0.34771447378556436,0.2837949409612901,-0.10700307916654907,-0.13069583057036074,-0.12814561587673856,-0.12842338922200358,-0.07569575343576868,0.07961264210094796
sample_1076,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1076.dat,0.13013152170413497,0.2745490981963928,-5.418617429753247e-10,-1.4100489872936883e-10,0.28488522452703646,0.24162987944589756,0.2722382680061803,0.28731875490357167,0.2832457491910001,0.19246819318288078,-0.1374352360080291,-0.08615884523354858,-0.04104932985163798,-0.040234638028586484,-0.05192457684987091,0.10908487637345568
sample_1077,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1077.dat,0.13332726139693746,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.2126011075743697,0.26518569420772037,0.22965311961031476,0.34356715984862246,0.23312154338078533,0.29595261186778576,-0.14476017170058428,-0.0729796203657486,-0.10069710286473751,-0.06076614236723306,-0.05120279500404023,0.0627252469956401
sample_1078,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1078.dat,0.12968503612632057,0.31462925851703405,-5.418617429753247e-10,-1.4100489872936883e-10,0.2700906484813907,0.25399088928394226,0.2969513711003089,0.28271621109837497,0.3433985340922825,0.20731350984732627,-0.13325671266777933,-0.04394100951208656,-0.05882991505214248,-0.047230385782333906,0.021960087853134497,0.051105742011397275
sample_1079,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1079.dat,0.1525112851284129,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.23097152729150938,0.24539138192407398,0.3388002269389462,0.2494979653114229,0.2241798894164624,0.2998866191501034,-0.12970827051553463,-0.11043652857383768,-0.12860008362336284,-0.14366722965022355,-0.06629039360429301,0.1177315979889934
sample_1080,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1080.dat,0.15024897972364798,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.2745701496656912,0.3149396034665815,0.261872675365298,0.2780302706600946,0.26061774277656596,0.2828922656778639,-0.07652167236243122,-0.13335739590473775,-0.09755177867479675,-0.09712128315850038,-0.09893779452849921,0.09170305734763112
sample_1081,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1081.dat,0.13021197006886925,0.38476953907815625,-5.418617429753247e-10,-1.4100489872936883e-10,0.23358658750691688,0.2603595209328617,0.24069108201666956,0.35086156575860156,0.34743617335303423,0.22394183735161932,-0.12199283828397736,-0.048848805806708445,-0.06720038985262998,-0.06245140461175454,-0.07259929052054935,0.09841540855774464
sample_1082,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1082.dat,0.14706019472536194,0.3226452905811623,-5.418617429753247e-10,-1.4100489872936883e-10,0.29454105588254054,0.32074620739154874,0.3290700905077766,0.3281287669143361,0.284067151481395,0.2883552628514827,-0.07784187183842928,-0.051067826475064707,-0.09200096153787604,-0.02654615424155715,-0.019012213092349226,0.04163027213494967
sample_1083,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1083.dat,0.13921467821715208,0.41482965931863724,-5.418617429753247e-10,-1.4100489872936883e-10,0.19655870702531997,0.19604600994674914,0.3297740572546061,0.3177318308431472,0.28849080774438773,0.2927130215726364,-0.1303033527169209,-0.04982142560603113,-0.08750933010832047,-0.14234254550150496,-0.03444348546820579,0.06193008460205737
sample_1084,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1084.dat,0.1442291079514964,0.280561122244489,-5.418617429753247e-10,-1.4100489872936883e-10,0.2726960017200622,0.2828286416340884,0.28870026842442054,0.3091942729061215,0.2541917857752984,0.23651091327977924,-0.15173710417852493,-0.11629984711001838,-0.03698573497423471,-0.07650942428358246,-0.05539796996651772,0.10283276818737704
sample_1085,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1085.dat,0.15180850244712238,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.255807227946545,0.20274473702560505,0.3355337837245762,0.3140423324087494,0.25786634639081896,0.1843760032754232,-0.08772903002038498,-0.13863334413795905,-0.12670861703568154,-0.11333163617472644,-0.043940935023186994,0.1152452885536582
sample_1086,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1086.dat,0.11971240937792213,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.1900156600699684,0.22640097122135777,0.22268037682729722,0.24553170742473496,0.31999584903687356,0.2508660920114335,-0.12154076410473197,-0.06741899741371789,-0.11063672864339374,-0.058463020023326207,0.0008122016566707024,0.16844588205242844
sample_1087,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1087.dat,0.15929544100429446,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.2956425638803247,0.258841586229618,0.3319326530525042,0.32998110700579464,0.30007782870190197,0.2835780621231039,-0.13417059828889305,-0.15031711686047527,-0.11304008258525078,-0.0300466282992405,-0.0689632711393091,0.1581005123125817
sample_1088,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1088.dat,0.13076055812234724,0.35270541082164325,-5.418617429753247e-10,-1.4100489872936883e-10,0.23897623148495478,0.280365225585385,0.2543122793335632,0.34836185455664814,0.2710404537257551,0.25710559239585334,-0.11285522229942382,-0.0612100175667387,-0.03687477500406919,-0.07761926700168402,-0.06854498574257196,0.10007521117732626
sample_1089,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1089.dat,0.13720448914291855,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.17717732949358062,0.2826369711082374,0.23439826948915382,0.31942032216975846,0.24093881591775645,0.2770503361309397,-0.14149351086772025,-0.03236131851889407,-0.1594391990531439,-0.10592624639938686,0.01608503451065603,0.1469112702186892
sample_1090,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1090.dat,0.13425376924431479,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.19511447110158597,0.23340518088461032,0.3123757553658159,0.32084216305304286,0.2690839878344057,0.21973751883538548,-0.049057019925337036,-0.09579314620269386,-0.08656481211861443,-0.06092712856156243,-0.0062699065365070805,0.13233685526346317
sample_1091,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1091.dat,0.11257473592419077,0.42084168336673344,-5.418617429753247e-10,-1.4100489872936883e-10,0.20123493610100524,0.20447565849849145,0.23128862476514828,0.32712728056302537,0.32169641021227147,0.19178877010779213,-0.0571464917915909,-0.04078268711913405,-0.061550276276291824,-0.02496447870778712,-0.05979767582326392,0.09284314590390007
sample_1092,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1092.dat,0.1319458711904674,0.35270541082164325,-5.418617429753247e-10,-1.4100489872936883e-10,0.27420355047746614,0.22689342863599238,0.21567923210900844,0.2575417045877864,0.271466862566634,0.23005677053997345,-0.10745001379706648,-0.0610844162499829,-0.15013857434054137,-0.13254724311757854,-0.024529594303161303,0.093100757250143
sample_1093,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1093.dat,0.14133201934328607,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.24544139002572007,0.2894681301190309,0.2334920116633938,0.3118118948149558,0.2727025074128455,0.19496093308066378,-0.06989158534989884,-0.12172646931587233,-0.14069341762947035,-0.02585164034553225,0.0279303323506057,0.09829054680605503
sample_1094,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1094.dat,0.16249144538472496,0.2865731462925851,-5.418617429753247e-10,-1.4100489872936883e-10,0.29257244004529515,0.29889727257480303,0.3268597502215123,0.28084697167272005,0.23540255135235408,0.26685841238325614,-0.1501423203319556,-0.1538654049711801,-0.08556313837580924,-0.0920765845192337,-0.08148766714858854,0.11009433448316029
sample_1095,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1095.dat,0.1493330079676929,0.280561122244489,-5.418617429753247e-10,-1.4100489872936883e-10,0.28971080568912366,0.3065952709763841,0.31168302891999317,0.2363722059301602,0.24587528703938566,0.23210733492420926,-0.16329234253307626,-0.07491200692985679,-0.08219835848438309,-0.11313744065539476,-0.006926457274949893,0.142144741232022
sample_1096,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1096.dat,0.13540243804918375,0.31462925851703405,-5.418617429753247e-10,-1.4100489872936883e-10,0.29203883521623314,0.22201877163311678,0.2936104682468722,0.25119644688599035,0.3397302076397662,0.28146299089889726,-0.1719458002405137,-0.05499778742731609,-0.09748643897924554,-0.0711075687012794,-0.06182450314813342,0.08191566012416701
sample_1097,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1097.dat,0.13614259874939025,0.2945891783567134,-5.418617429753247e-10,-1.4100489872936883e-10,0.1769717996277045,0.27968231391721726,0.2698009238702987,0.26774417653125093,0.23555591549345703,0.17638700148037337,-0.14931912356147498,-0.12206765955089821,-0.07881084220670868,-0.03453055023575248,-0.03964564968291995,0.12495636457649095
sample_1098,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1098.dat,0.1329813544191885,0.3306613226452906,-5.418617429753247e-10,-1.4100489872936883e-10,0.2625215011913145,0.19596486026459825,0.28771707587075407,0.3034951899052792,0.32161140752596895,0.2836988266004512,-0.10044826996367073,-0.14045217922969577,-0.05981585975286789,-0.047293456624880076,-0.02147177985928965,0.12920604091913035
sample_1099,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1099.dat,0.12339399860424129,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.26466953307115226,0.1931287411362164,0.3334727113817029,0.25733168526296596,0.23234504705146472,0.2572047657866588,-0.10843647408731827,-0.04971391430068786,-0.059273854270323154,-0.053862770528510295,-0.01653661708786687,0.08240810365268196
sample_1100,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1100.dat,0.15061989775964976,0.3166332665330661,-5.418617429753247e-10,-1.4100489872936883e-10,0.20802628193791672,0.3115674382910079,0.2845019227749407,0.255336663661567,0.34330266946460475,0.21106121069537567,-0.0858347528580811,-0.12748136048356512,-0.1581843203124197,-0.03406506139101374,0.012078547977611251,0.08021417428028138
sample_1101,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1101.dat,0.13637975854443785,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.2625611375459865,0.21283269574106542,0.29618012815136713,0.3580989721010047,0.33461610002138525,0.1936355029977216,-0.06919621282925482,-0.11130864958545289,-0.07157535871655217,-0.05426437268888193,0.009676426517651604,0.12233921264660003
sample_1102,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1102.dat,0.14406469667373112,0.34669338677354705,-5.418617429753247e-10,-1.4100489872936883e-10,0.19594344987694243,0.2704322584777659,0.26287456714351537,0.23235186817781614,0.22051738423119024,0.26971495928220923,-0.06462194646706987,-0.1248828033628831,-0.15096358823178538,-0.14177724650890683,-0.04171069219582263,0.05596441697171571
sample_1103,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1103.dat,0.1529778096996201,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.25391574724873434,0.21652864525955073,0.29660450095445645,0.3376206476578971,0.30378296770139784,0.19828825246552437,-0.09572186860984087,-0.14819913884272606,-0.14759382758540163,-0.08006929685988966,-0.05159882963812169,0.0550983912362687
sample_1104,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1104.dat,0.15459230957870004,0.2665330661322645,-5.418617429753247e-10,-1.4100489872936883e-10,0.2818633248224195,0.3025613839879386,0.264659258218915,0.2958848608995793,0.3003204993796095,0.21037148672763978,-0.1755015489885569,-0.14851164313650747,-0.04832807170584068,-0.12299251159931329,-0.06297074250585276,0.15831647662811799
sample_1105,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1105.dat,0.12582448012627867,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.23360991949559895,0.25164733999588507,0.22977371042531333,0.23193366594759754,0.28304996626111867,0.2976504936871289,-0.10501660813895311,-0.07275273877291204,-0.07772249001829927,-0.13189976448829474,-0.0524913035627289,0.16146520170363318
sample_1106,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1106.dat,0.11903668911420398,0.2865731462925851,-5.418617429753247e-10,-1.4100489872936883e-10,0.231661588287369,0.2114317231789494,0.22297350332463672,0.22895875480769265,0.3138346807868283,0.2177210125797051,-0.10891044819488925,-0.1264355778509645,-0.049725874656765714,-0.03718046193116213,-0.09870667725550357,0.11312900308714581
sample_1107,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1107.dat,0.15287831257854456,0.3166332665330661,-5.418617429753247e-10,-1.4100489872936883e-10,0.27832883885863957,0.27928684830610206,0.3252059855176906,0.3135793024339155,0.2763659577068901,0.19228726493565731,-0.17093579810155532,-0.07912691937889232,-0.10804248830221223,-0.061466370322989364,-0.08065368917575251,0.06540883784685454
sample_1108,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1108.dat,0.13335579674789705,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.28508188989062283,0.283496116706101,0.24102803600151718,0.30092430241677565,0.24628932809776993,0.23951862282187164,-0.06706209603652984,-0.04099007783638936,-0.10495229362173802,-0.11148955149045181,-0.013228211967572054,0.08950072130929182
sample_1109,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1109.dat,0.12285255838843728,0.374749498997996,-5.418617429753247e-10,-1.4100489872936883e-10,0.1808685279213276,0.21489294832688238,0.27633516046980056,0.25545110482919414,0.26742837116206425,0.2595478031543982,-0.07123934176608784,-0.04448854080935244,-0.13467594703358488,-0.05749721419954808,0.014770978425824727,0.049901155151871275
sample_1110,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1110.dat,0.14783290847139355,0.406813627254509,-5.418617429753247e-10,-1.4100489872936883e-10,0.18401310168952575,0.21271852354265858,0.2882033310989767,0.3398623990267482,0.3369040545969496,0.17982450080816204,-0.09231742913864686,-0.10328370926199237,-0.1451367793866771,-0.1058681932927214,-0.09865982099923871,0.1622327612080269
sample_1111,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1111.dat,0.13981325879830053,0.30260521042084165,-5.418617429753247e-10,-1.4100489872936883e-10,0.19146252718508266,0.29568411188437715,0.30993892429471104,0.22950953738552865,0.30599471254184984,0.2990074506760314,-0.1606742931828863,-0.10978010992034609,-0.033747958603553424,-0.08681691203124778,-0.08232315269465562,0.09459721597947876
sample_1112,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1112.dat,0.15625239401278024,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.24344001274229293,0.31377174745965786,0.25657756211722216,0.32212184682520595,0.22396874148646514,0.20425681317706923,-0.09244970449964326,-0.1529215940098279,-0.140005566693965,-0.08019441256027855,-0.015399273581121323,0.0839711914655116
sample_1113,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1113.dat,0.13738598475215077,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.19952594232715554,0.2147525642023378,0.24224793002862222,0.25639358729366285,0.2412585987317529,0.29873589329709926,-0.12590626248266545,-0.09449508769028792,-0.15843233493300993,-0.132943207779512,-0.09242360950868239,0.1593280922985707
sample_1114,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1114.dat,0.15494799251580205,0.37675350701402804,-5.418617429753247e-10,-1.4100489872936883e-10,0.23384109623420632,0.28787871920302105,0.30286339313905963,0.31781351389664086,0.3049105336129182,0.19054986327069165,-0.11338827865628247,-0.0685020803861361,-0.1383817059140724,-0.1330735919986746,-0.09126222142839921,0.06609686038099986
sample_1115,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1115.dat,0.1469336792805972,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.23024782273802288,0.20159772576510993,0.3229173405289526,0.3048638119813504,0.2689554026560544,0.19326655792195518,-0.15634336416638034,-0.14242332952435097,-0.08966002692015602,-0.12159041055228603,0.0026506784754625895,0.07038139786654829
sample_1116,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1116.dat,0.15678531881778118,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.2420703935112073,0.3098603071977595,0.31042051319710956,0.26590601983522866,0.22903475886790461,0.21625453589149368,-0.12404376424070815,-0.14631809625029388,-0.08595849085923968,-0.13365891830484194,-0.0323626801520486,0.067347644748774
sample_1117,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1117.dat,0.13840065506129043,0.3246492985971944,-5.418617429753247e-10,-1.4100489872936883e-10,0.28336586993444757,0.3061635327265013,0.24465407440090273,0.294342153161227,0.34919989620602276,0.2345446898053193,-0.08576845306539414,-0.059163045098519426,-0.10604172324089615,-0.05171312222248209,-0.08649186671497375,0.1647776731616094
sample_1118,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1118.dat,0.15190491537487422,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.29122638545906493,0.278137020466389,0.302624607721424,0.3257422104874069,0.2439018014770337,0.2035348013099452,-0.1115252644895724,-0.09478506171399788,-0.08641274419980362,-0.1415697134067898,-0.08136762485750082,0.13326371630490141
sample_1119,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1119.dat,0.12977862558276035,0.2725450901803607,-5.418617429753247e-10,-1.4100489872936883e-10,0.27919654462402677,0.24876495852726788,0.2243585843350361,0.2753949512337999,0.25211178437329823,0.27585011228666423,-0.12237476606464644,-0.11093031702655896,-0.04756135010823806,-0.07822244437400405,-0.08793161183051064,0.1499744251688307
sample_1120,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1120.dat,0.14757995751247166,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.2507441323348156,0.19905538083927704,0.3364431004633728,0.33381703048365124,0.27594836384119004,0.18104629149299806,-0.16092743420239408,-0.09255455335965916,-0.1256375356629994,-0.06591216878709164,-0.06317556103007248,0.10511274686460717
sample_1121,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1121.dat,0.13196857797784114,0.3226452905811623,-5.418617429753247e-10,-1.4100489872936883e-10,0.2603987449581926,0.20961694969623873,0.22373852299139843,0.33785576489896807,0.26953018411802626,0.2240663833825575,-0.1692577761004556,-0.07362898103350078,-0.12750555254201612,-0.06866476129537404,0.024696904977172224,0.14259489389460797
sample_1122,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1122.dat,0.12820178101853624,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.25410748873605105,0.21469304699459374,0.2806953634365218,0.22937214366333986,0.345386878206855,0.28035626772431665,-0.1134995225702243,-0.06351978135814557,-0.07612693632608035,-0.11090936174859628,-0.08122276515767853,0.10050661853492249
sample_1123,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1123.dat,0.15169855117278763,0.3246492985971944,-5.418617429753247e-10,-1.4100489872936883e-10,0.26543416756646465,0.20589272657152188,0.3346882905272338,0.25917087245001885,0.319645780703346,0.2375906485073438,-0.17183200157454437,-0.1434478468558582,-0.10125999427250884,-0.1256970190552987,-0.016905919367553632,0.06503160082419898
sample_1124,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1124.dat,0.13625234058986224,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.2683135643557001,0.2386899668183667,0.29971419086239415,0.24953249952140294,0.24102155030051503,0.2935844603251074,-0.06571848139143095,-0.14842418816009909,-0.042789699826079136,-0.102101670469195,-0.0027706676647824002,0.07148341175189182
sample_1125,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1125.dat,0.134849395086539,0.2945891783567134,-5.418617429753247e-10,-1.4100489872936883e-10,0.25322759721290133,0.27592674442029985,0.2578167345420081,0.27996737749236805,0.3130871821872098,0.22362381341527432,-0.10899595523574357,-0.10416215294059303,-0.06739160020494162,-0.04945631160215645,-0.028142180952221832,0.09700170685623383
sample_1126,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1126.dat,0.15362198111004427,0.3547094188376753,-5.418617429753247e-10,-1.4100489872936883e-10,0.21333436199993547,0.3115194048901849,0.3392506155895131,0.2851280071154102,0.29200082672330463,0.26216774912940133,-0.11892055010275665,-0.07056578542752578,-0.10301241726466656,-0.1254969858002104,-0.0690725262034944,0.11904434336138871
sample_1127,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1127.dat,0.1611401529036906,0.3246492985971944,-5.418617429753247e-10,-1.4100489872936883e-10,0.23041450909008507,0.31886848985060867,0.30756229220400383,0.22908775791402233,0.24448906001751916,0.21420302208577174,-0.08211164753495263,-0.14698775726100263,-0.14429505526604955,-0.14447846731940983,-0.081654177731776,0.12148358814421861
sample_1128,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1128.dat,0.12447680628575544,0.39078156312625245,-5.418617429753247e-10,-1.4100489872936883e-10,0.2262102143140129,0.2164639733667582,0.22804259680922556,0.31339227838749034,0.2630993695341891,0.24631352729756037,-0.12270367108599718,-0.07215114848216732,-0.05412645085354578,-0.12914487671215885,-0.06207018299893393,0.0989299765676149
sample_1129,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1129.dat,0.13972462084487064,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.2183680934530033,0.22176782691198266,0.3226369160790904,0.31713666543369,0.2426024530947294,0.26066719687424117,-0.17291654793590128,-0.06549442106014011,-0.07829723667858275,-0.09802236660341368,-0.09625255591909083,0.06436390508867507
sample_1130,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1130.dat,0.12772873062306817,0.3987975951903807,-5.418617429753247e-10,-1.4100489872936883e-10,0.17143133902610852,0.25466853462611744,0.27783962514560745,0.2966932148227363,0.2918332775761855,0.21369472231373662,-0.1218492947898501,-0.038268278628919225,-0.038294757270879734,-0.1474387617572327,-0.035401149475298085,0.1011609981298347
sample_1131,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1131.dat,0.15250813996822504,0.35270541082164325,-5.418617429753247e-10,-1.4100489872936883e-10,0.20855094544740513,0.2682067868391451,0.273884228765761,0.2999355014341571,0.2832872758662731,0.197074533664034,-0.1438188500731115,-0.10899044032658865,-0.15476237872737503,-0.12168820550448446,-0.06525594990789665,0.13909088010105958
sample_1132,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1132.dat,0.1542788341236359,0.3306613226452906,-5.418617429753247e-10,-1.4100489872936883e-10,0.219389767339854,0.3183337208856326,0.31013283599579144,0.3158429373514746,0.27091623937021786,0.20753988603623014,-0.1485365837770738,-0.07450899445247143,-0.13422102269599687,-0.06582327902971405,-0.0628577320134274,0.1619209009520586
sample_1133,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1133.dat,0.16310915740013554,0.2865731462925851,-5.418617429753247e-10,-1.4100489872936883e-10,0.28477427488697227,0.31484234005194744,0.270012113055984,0.2853402040473566,0.3449948383854976,0.2487470200435652,-0.15401257568701765,-0.14144833014359234,-0.1540912234444121,-0.05835687038568152,-0.016069568438245155,0.09771583689885255
sample_1134,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_1134.dat,0.14396998572890024,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.29796479940809495,0.2802746364043037,0.24480328476446955,0.3561608995862757,0.3486383206795267,0.27288068621988804,-0.09069223969237579,-0.10960398806652202,-0.06348616132780625,-0.10970947800316454,-0.031774911339971984,0.12323898954130585
