generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
177,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
178,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
179,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
180,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
181,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
182,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
183,0.15664673027777398,-0.07276468999999999,0.003357754639331248,0.003357754639331248,0.7200347538715477,0.003357754639331248,0.12010615615876147,1
184,0.1566425656038719,-0.07279241054436383,0.003356486711287369,0.003356486711287369,0.720108081371889,0.003356486711287369,0.12003349555857876,1
185,0.1566425656038719,-0.07279241054436383,0.003356486711287369,0.003356486711287369,0.720108081371889,0.003356486711287369,0.12003349555857876,1
186,0.1566425656038719,-0.07279241054436383,0.003356486711287369,0.003356486711287369,0.720108081371889,0.003356486711287369,0.12003349555857876,1
187,0.15653767,-0.07279241054436383,0.0033560436972039516,0.0033560436972039516,0.7200821850670596,0.0033560436972039516,0.12003204032562648,1
188,0.15653767,-0.07279241054436383,0.0033560436972039516,0.0033560436972039516,0.7200821850670596,0.0033560436972039516,0.12003204032562648,1
189,0.15653767,-0.07276468999999999,0.0033558154759636264,0.0033558154759636264,0.7200811486336512,0.0033558154759636264,0.12003166869827418,1
190,0.15653767,-0.07276468999999999,0.0033558154759636264,0.0033558154759636264,0.7200811486336512,0.0033558154759636264,0.12003166869827418,1
191,0.15653767,-0.07276468999999999,0.0033558154759636264,0.0033558154759636264,0.7200811486336512,0.0033558154759636264,0.12003166869827418,1
192,0.15653767,-0.07276468999999999,0.0033558154759636264,0.0033558154759636264,0.7200811486336512,0.0033558154759636264,0.12003166869827418,1
193,0.15653767,-0.07276468999999999,0.0033558154759636264,0.0033558154759636264,0.7200811486336512,0.0033558154759636264,0.12003166869827418,1
194,0.15656345278593406,-0.0727742362412662,0.003355621917046045,0.003355621917046045,0.7205288076644575,0.003355621917046045,0.12005261363348523,1
195,0.15656345278593406,-0.0727742362412662,0.003355621917046045,0.003355621917046045,0.7205288076644575,0.003355621917046045,0.12005261363348523,1
