generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
53,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
54,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
55,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
56,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
57,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
58,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
59,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
60,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
61,0.14714472202091855,-0.0634458427087031,0.0034896779346060254,0.0034896779346060254,0.7200503555622627,0.0034896779346060254,0.12030754054669272,1
62,0.14714472202091855,-0.06326469,0.0034876415572116445,0.0034876415572116445,0.7200569216609397,0.0034876415572116445,0.12029298813042871,1
63,0.14714472202091855,-0.06326469,0.0034876415572116445,0.0034876415572116445,0.7200569216609397,0.0034876415572116445,0.12029298813042871,1
64,0.14714472202091855,-0.06326469,0.0034876415572116445,0.0034876415572116445,0.7200569216609397,0.0034876415572116445,0.12029298813042871,1
65,0.14703767,-0.06334796687252559,0.0034868363562553717,0.0034868363562553717,0.7201199199866799,0.0034868363562553717,0.12046943071984303,1
66,0.14703767,-0.06334796687252559,0.0034868363562553717,0.0034868363562553717,0.7201199199866799,0.0034868363562553717,0.12046943071984303,1
67,0.14703767,-0.06334796687252559,0.0034868363562553717,0.0034868363562553717,0.7201199199866799,0.0034868363562553717,0.12046943071984303,1
68,0.14703767,-0.06334796687252559,0.0034868363562553717,0.0034868363562553717,0.7201199199866799,0.0034868363562553717,0.12046943071984303,1
69,0.14703767,-0.06334796687252559,0.0034868363562553717,0.0034868363562553717,0.7201199199866799,0.0034868363562553717,0.12046943071984303,1
